collar_id,species,timestamp,lon,lat
383737327c30820e,Loxodonta africana,16-08-2022 16:29,26.50914,-33.6301
383737327c30820e,Loxodonta africana,16-08-2022 16:59,26.51115,-33.6295
383737327c30820e,Loxodonta africana,16-08-2022 17:29,26.51549,-33.63005
383737327c30820e,Loxodonta africana,16-08-2022 17:59,26.51598,-33.63073
383737327c30820e,Loxodonta africana,16-08-2022 18:30,26.51585,-33.63135
383737327c30820e,Loxodonta africana,16-08-2022 19:00,26.51494,-33.63194
383737327c30820e,Loxodonta africana,16-08-2022 19:30,26.51433,-33.6327
383737327c30820e,Loxodonta africana,16-08-2022 20:00,26.51329,-33.63289
383737327c30820e,Loxodonta africana,16-08-2022 20:30,26.51032,-33.63131
383737327c30820e,Loxodonta africana,16-08-2022 21:01,26.50756,-33.63178
383737327c30820e,Loxodonta africana,16-08-2022 21:30,26.50705,-33.63155
383737327c30820e,Loxodonta africana,16-08-2022 22:00,26.50488,-33.63173
383737327c30820e,Loxodonta africana,16-08-2022 22:31,26.50403,-33.63116
383737327c30820e,Loxodonta africana,16-08-2022 23:01,26.50295,-33.63155
383737327c30820e,Loxodonta africana,16-08-2022 23:31,26.50292,-33.63187
383737327c30820e,Loxodonta africana,17-08-2022 00:01,26.50298,-33.63184
383737327c30820e,Loxodonta africana,17-08-2022 00:32,26.50294,-33.6319
383737327c30820e,Loxodonta africana,17-08-2022 01:01,26.5029,-33.632
383737327c30820e,Loxodonta africana,17-08-2022 01:31,26.50275,-33.63178
383737327c30820e,Loxodonta africana,17-08-2022 02:01,26.50215,-33.6318
383737327c30820e,Loxodonta africana,17-08-2022 02:32,26.49867,-33.63402
383737327c30820e,Loxodonta africana,17-08-2022 03:01,26.49606,-33.63264
383737327c30820e,Loxodonta africana,17-08-2022 03:32,26.49612,-33.63271
383737327c30820e,Loxodonta africana,17-08-2022 04:02,26.49605,-33.63286
383737327c30820e,Loxodonta africana,17-08-2022 04:32,26.49573,-33.63249
383737327c30820e,Loxodonta africana,17-08-2022 05:02,26.49547,-33.63244
383737327c30820e,Loxodonta africana,17-08-2022 05:32,26.49548,-33.63245
383737327c30820e,Loxodonta africana,17-08-2022 06:03,26.49537,-33.63247
383737327c30820e,Loxodonta africana,17-08-2022 06:32,26.49547,-33.63249
383737327c30820e,Loxodonta africana,17-08-2022 07:03,26.49401,-33.63182
383737327c30820e,Loxodonta africana,17-08-2022 07:32,26.4944,-33.63125
383737327c30820e,Loxodonta africana,17-08-2022 08:03,26.4941,-33.62877
383737327c30820e,Loxodonta africana,17-08-2022 08:33,26.49513,-33.62846
383737327c30820e,Loxodonta africana,17-08-2022 09:04,26.49616,-33.6284
383737327c30820e,Loxodonta africana,17-08-2022 09:33,26.49621,-33.62858
383737327c30820e,Loxodonta africana,17-08-2022 10:03,26.49646,-33.62854
383737327c30820e,Loxodonta africana,17-08-2022 10:33,26.49642,-33.62851
383737327c30820e,Loxodonta africana,17-08-2022 11:03,26.49697,-33.62864
383737327c30820e,Loxodonta africana,17-08-2022 11:33,26.49752,-33.62842
383737327c30820e,Loxodonta africana,17-08-2022 12:03,26.49882,-33.62915
383737327c30820e,Loxodonta africana,17-08-2022 12:34,26.4996,-33.62847
383737327c30820e,Loxodonta africana,17-08-2022 13:04,26.50007,-33.62744
383737327c30820e,Loxodonta africana,17-08-2022 13:34,26.50012,-33.62743
383737327c30820e,Loxodonta africana,17-08-2022 14:04,26.50009,-33.62749
383737327c30820e,Loxodonta africana,17-08-2022 14:35,26.50236,-33.62753
383737327c30820e,Loxodonta africana,17-08-2022 15:05,26.504,-33.62883
383737327c30820e,Loxodonta africana,17-08-2022 15:35,26.50541,-33.63051
383737327c30820e,Loxodonta africana,17-08-2022 16:05,26.50687,-33.63019
383737327c30820e,Loxodonta africana,17-08-2022 16:35,26.50798,-33.62941
383737327c30820e,Loxodonta africana,17-08-2022 17:05,26.50971,-33.63009
383737327c30820e,Loxodonta africana,17-08-2022 17:35,26.50721,-33.63136
383737327c30820e,Loxodonta africana,17-08-2022 18:06,26.50483,-33.63143
383737327c30820e,Loxodonta africana,17-08-2022 18:35,26.50379,-33.63141
383737327c30820e,Loxodonta africana,17-08-2022 19:06,26.50069,-33.63257
383737327c30820e,Loxodonta africana,17-08-2022 19:36,26.49937,-33.63395
383737327c30820e,Loxodonta africana,17-08-2022 20:06,26.49757,-33.63374
383737327c30820e,Loxodonta africana,17-08-2022 20:36,26.49657,-33.63361
383737327c30820e,Loxodonta africana,17-08-2022 21:07,26.49601,-33.63421
383737327c30820e,Loxodonta africana,17-08-2022 21:36,26.49588,-33.63439
383737327c30820e,Loxodonta africana,17-08-2022 22:08,26.49578,-33.63465
383737327c30820e,Loxodonta africana,17-08-2022 22:38,26.49576,-33.63468
383737327c30820e,Loxodonta africana,17-08-2022 23:07,26.49574,-33.63485
383737327c30820e,Loxodonta africana,17-08-2022 23:37,26.49561,-33.63491
383737327c30820e,Loxodonta africana,18-08-2022 00:07,26.49518,-33.63417
383737327c30820e,Loxodonta africana,18-08-2022 00:37,26.49465,-33.6343
383737327c30820e,Loxodonta africana,18-08-2022 01:07,26.49464,-33.63433
383737327c30820e,Loxodonta africana,18-08-2022 01:37,26.49437,-33.6344
383737327c30820e,Loxodonta africana,18-08-2022 02:07,26.49433,-33.63452
383737327c30820e,Loxodonta africana,18-08-2022 02:37,26.49412,-33.63456
383737327c30820e,Loxodonta africana,18-08-2022 03:08,26.49412,-33.63461
383737327c30820e,Loxodonta africana,18-08-2022 03:38,26.4941,-33.63452
383737327c30820e,Loxodonta africana,18-08-2022 04:08,26.49407,-33.63457
383737327c30820e,Loxodonta africana,18-08-2022 04:38,26.49374,-33.63468
383737327c30820e,Loxodonta africana,18-08-2022 05:08,26.49334,-33.63459
383737327c30820e,Loxodonta africana,18-08-2022 05:38,26.49354,-33.63456
383737327c30820e,Loxodonta africana,18-08-2022 06:08,26.49362,-33.63459
383737327c30820e,Loxodonta africana,18-08-2022 06:38,26.49352,-33.6345
383737327c30820e,Loxodonta africana,18-08-2022 07:09,26.49335,-33.63465
383737327c30820e,Loxodonta africana,18-08-2022 07:38,26.49338,-33.63535
383737327c30820e,Loxodonta africana,18-08-2022 08:08,26.49219,-33.63686
383737327c30820e,Loxodonta africana,18-08-2022 08:39,26.49103,-33.63659
383737327c30820e,Loxodonta africana,18-08-2022 09:09,26.49112,-33.63631
383737327c30820e,Loxodonta africana,18-08-2022 09:39,26.49116,-33.63607
383737327c30820e,Loxodonta africana,18-08-2022 10:09,26.49136,-33.63603
383737327c30820e,Loxodonta africana,18-08-2022 10:39,26.4914,-33.6362
383737327c30820e,Loxodonta africana,18-08-2022 11:09,26.49144,-33.6369
383737327c30820e,Loxodonta africana,18-08-2022 11:39,26.49186,-33.63709
383737327c30820e,Loxodonta africana,18-08-2022 12:10,26.49266,-33.63716
383737327c30820e,Loxodonta africana,18-08-2022 12:40,26.49345,-33.63673
383737327c30820e,Loxodonta africana,18-08-2022 13:10,26.49359,-33.63642
383737327c30820e,Loxodonta africana,18-08-2022 13:40,26.49326,-33.63623
383737327c30820e,Loxodonta africana,18-08-2022 14:11,26.49261,-33.63531
383737327c30820e,Loxodonta africana,18-08-2022 14:41,26.49243,-33.63465
383737327c30820e,Loxodonta africana,18-08-2022 15:10,26.49251,-33.63425
383737327c30820e,Loxodonta africana,18-08-2022 15:41,26.49344,-33.63356
383737327c30820e,Loxodonta africana,18-08-2022 16:12,26.49513,-33.63306
383737327c30820e,Loxodonta africana,18-08-2022 16:41,26.49579,-33.63344
383737327c30820e,Loxodonta africana,18-08-2022 17:11,26.4971,-33.63354
383737327c30820e,Loxodonta africana,18-08-2022 17:41,26.49939,-33.63398
383737327c30820e,Loxodonta africana,18-08-2022 18:11,26.50056,-33.63264
383737327c30820e,Loxodonta africana,18-08-2022 18:42,26.50264,-33.63124
383737327c30820e,Loxodonta africana,18-08-2022 19:11,26.50434,-33.63143
383737327c30820e,Loxodonta africana,18-08-2022 19:42,26.50581,-33.63157
383737327c30820e,Loxodonta africana,18-08-2022 20:11,26.50847,-33.62717
383737327c30820e,Loxodonta africana,18-08-2022 20:42,26.50817,-33.6276
383737327c30820e,Loxodonta africana,18-08-2022 21:12,26.50823,-33.62699
383737327c30820e,Loxodonta africana,18-08-2022 21:42,26.50813,-33.62677
383737327c30820e,Loxodonta africana,18-08-2022 22:12,26.50827,-33.62662
383737327c30820e,Loxodonta africana,18-08-2022 22:42,26.50889,-33.62656
383737327c30820e,Loxodonta africana,18-08-2022 23:12,26.50819,-33.62563
383737327c30820e,Loxodonta africana,18-08-2022 23:42,26.50624,-33.62528
383737327c30820e,Loxodonta africana,19-08-2022 00:13,26.50533,-33.62519
383737327c30820e,Loxodonta africana,19-08-2022 00:42,26.5048,-33.62536
383737327c30820e,Loxodonta africana,19-08-2022 01:13,26.50421,-33.62536
383737327c30820e,Loxodonta africana,19-08-2022 01:43,26.50421,-33.62535
383737327c30820e,Loxodonta africana,19-08-2022 02:13,26.50415,-33.62535
383737327c30820e,Loxodonta africana,19-08-2022 02:43,26.50411,-33.62536
383737327c30820e,Loxodonta africana,19-08-2022 03:13,26.50411,-33.62526
383737327c30820e,Loxodonta africana,19-08-2022 03:43,26.504,-33.62535
383737327c30820e,Loxodonta africana,19-08-2022 04:15,26.50409,-33.62534
383737327c30820e,Loxodonta africana,19-08-2022 04:44,26.50406,-33.62535
383737327c30820e,Loxodonta africana,19-08-2022 05:14,26.50396,-33.62521
383737327c30820e,Loxodonta africana,19-08-2022 05:44,26.50403,-33.62512
383737327c30820e,Loxodonta africana,19-08-2022 06:14,26.50402,-33.62514
383737327c30820e,Loxodonta africana,19-08-2022 06:45,26.50401,-33.62498
383737327c30820e,Loxodonta africana,19-08-2022 07:14,26.50389,-33.62479
383737327c30820e,Loxodonta africana,19-08-2022 07:44,26.50378,-33.62459
383737327c30820e,Loxodonta africana,19-08-2022 08:15,26.50368,-33.62457
383737327c30820e,Loxodonta africana,19-08-2022 08:45,26.50366,-33.62437
383737327c30820e,Loxodonta africana,19-08-2022 09:14,26.50375,-33.62399
383737327c30820e,Loxodonta africana,19-08-2022 09:45,26.50378,-33.62395
383737327c30820e,Loxodonta africana,19-08-2022 10:15,26.5039,-33.62396
383737327c30820e,Loxodonta africana,19-08-2022 10:45,26.50384,-33.62399
383737327c30820e,Loxodonta africana,19-08-2022 11:15,26.50391,-33.62397
383737327c30820e,Loxodonta africana,19-08-2022 11:46,26.50429,-33.62382
383737327c30820e,Loxodonta africana,19-08-2022 12:15,26.50433,-33.62308
383737327c30820e,Loxodonta africana,19-08-2022 12:45,26.49999,-33.6239
383737327c30820e,Loxodonta africana,19-08-2022 13:16,26.49576,-33.6238
383737327c30820e,Loxodonta africana,19-08-2022 13:45,26.49364,-33.6218
383737327c30820e,Loxodonta africana,19-08-2022 14:16,26.4938,-33.62138
383737327c30820e,Loxodonta africana,19-08-2022 14:46,26.49419,-33.62094
383737327c30820e,Loxodonta africana,19-08-2022 15:16,26.4946,-33.6217
383737327c30820e,Loxodonta africana,19-08-2022 15:46,26.49489,-33.62178
383737327c30820e,Loxodonta africana,19-08-2022 16:17,26.49625,-33.62195
383737327c30820e,Loxodonta africana,19-08-2022 16:46,26.49606,-33.62209
383737327c30820e,Loxodonta africana,19-08-2022 17:17,26.49466,-33.62237
383737327c30820e,Loxodonta africana,19-08-2022 17:47,26.49396,-33.62273
383737327c30820e,Loxodonta africana,19-08-2022 18:17,26.49322,-33.62275
383737327c30820e,Loxodonta africana,19-08-2022 18:47,26.49236,-33.62241
383737327c30820e,Loxodonta africana,19-08-2022 19:17,26.49269,-33.62156
383737327c30820e,Loxodonta africana,19-08-2022 19:48,26.49278,-33.62086
383737327c30820e,Loxodonta africana,19-08-2022 20:17,26.49337,-33.61982
383737327c30820e,Loxodonta africana,19-08-2022 20:47,26.49372,-33.61939
383737327c30820e,Loxodonta africana,19-08-2022 21:18,26.49422,-33.61934
383737327c30820e,Loxodonta africana,19-08-2022 21:48,26.49431,-33.61919
383737327c30820e,Loxodonta africana,19-08-2022 22:18,26.49432,-33.6192
383737327c30820e,Loxodonta africana,19-08-2022 22:48,26.49442,-33.61914
383737327c30820e,Loxodonta africana,19-08-2022 23:18,26.49441,-33.61908
383737327c30820e,Loxodonta africana,19-08-2022 23:49,26.49436,-33.61914
383737327c30820e,Loxodonta africana,20-08-2022 00:19,26.4944,-33.6191
383737327c30820e,Loxodonta africana,20-08-2022 00:49,26.49488,-33.61866
383737327c30820e,Loxodonta africana,20-08-2022 01:18,26.49494,-33.61852
383737327c30820e,Loxodonta africana,20-08-2022 01:48,26.49497,-33.61845
383737327c30820e,Loxodonta africana,20-08-2022 02:19,26.4953,-33.61815
383737327c30820e,Loxodonta africana,20-08-2022 02:48,26.4953,-33.61825
383737327c30820e,Loxodonta africana,20-08-2022 03:19,26.49535,-33.61821
383737327c30820e,Loxodonta africana,20-08-2022 03:49,26.49527,-33.61818
383737327c30820e,Loxodonta africana,20-08-2022 04:19,26.49553,-33.61813
383737327c30820e,Loxodonta africana,20-08-2022 04:49,26.49557,-33.61809
383737327c30820e,Loxodonta africana,20-08-2022 05:19,26.49555,-33.61838
383737327c30820e,Loxodonta africana,20-08-2022 05:49,26.49621,-33.61795
383737327c30820e,Loxodonta africana,20-08-2022 06:20,26.49667,-33.6179
383737327c30820e,Loxodonta africana,20-08-2022 06:50,26.49679,-33.61783
383737327c30820e,Loxodonta africana,20-08-2022 07:19,26.49675,-33.61892
383737327c30820e,Loxodonta africana,20-08-2022 07:50,26.49606,-33.61999
383737327c30820e,Loxodonta africana,20-08-2022 08:20,26.49349,-33.61978
383737327c30820e,Loxodonta africana,20-08-2022 08:50,26.49325,-33.62148
383737327c30820e,Loxodonta africana,20-08-2022 09:20,26.49319,-33.62165
383737327c30820e,Loxodonta africana,20-08-2022 09:50,26.49409,-33.62342
383737327c30820e,Loxodonta africana,20-08-2022 10:21,26.49356,-33.6239
383737327c30820e,Loxodonta africana,20-08-2022 10:50,26.49383,-33.62473
383737327c30820e,Loxodonta africana,20-08-2022 11:20,26.49441,-33.62464
383737327c30820e,Loxodonta africana,20-08-2022 11:51,26.49535,-33.62436
383737327c30820e,Loxodonta africana,20-08-2022 12:20,26.49546,-33.62418
383737327c30820e,Loxodonta africana,20-08-2022 12:51,26.49543,-33.62433
383737327c30820e,Loxodonta africana,20-08-2022 13:21,26.49567,-33.6245
383737327c30820e,Loxodonta africana,20-08-2022 13:51,26.49589,-33.62427
383737327c30820e,Loxodonta africana,20-08-2022 14:21,26.49612,-33.62386
383737327c30820e,Loxodonta africana,20-08-2022 14:52,26.4961,-33.62334
383737327c30820e,Loxodonta africana,20-08-2022 15:21,26.4964,-33.62314
383737327c30820e,Loxodonta africana,20-08-2022 15:53,26.49702,-33.62294
383737327c30820e,Loxodonta africana,20-08-2022 16:23,26.49671,-33.62264
383737327c30820e,Loxodonta africana,20-08-2022 16:52,26.49497,-33.62304
383737327c30820e,Loxodonta africana,20-08-2022 17:22,26.49298,-33.6216
383737327c30820e,Loxodonta africana,20-08-2022 17:52,26.49305,-33.62156
383737327c30820e,Loxodonta africana,20-08-2022 18:22,26.49249,-33.6194
383737327c30820e,Loxodonta africana,20-08-2022 18:52,26.49266,-33.61897
383737327c30820e,Loxodonta africana,20-08-2022 19:23,26.49339,-33.61842
